,Week Ending Date,State,Observed Number,Upper Bound Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Outcome
10109,2020-05-09,Alabama,1053.0,1082.0,1010.0,0.0,43.0,"All causes, excluding COVID-19"
10110,2020-05-16,Alabama,1052.0,1079.0,1009.0,0.0,43.0,"All causes, excluding COVID-19"
10111,2020-05-23,Alabama,1074.0,1072.0,1004.0,2.0,70.0,"All causes, excluding COVID-19"
10112,2020-05-30,Alabama,1001.0,1082.0,1006.0,0.0,0.0,"All causes, excluding COVID-19"
10113,2020-06-06,Alabama,1068.0,1066.0,992.0,2.0,76.0,"All causes, excluding COVID-19"
10114,2020-06-13,Alabama,1050.0,1058.0,988.0,0.0,62.0,"All causes, excluding COVID-19"
10115,2020-06-20,Alabama,1001.0,1051.0,982.0,0.0,19.0,"All causes, excluding COVID-19"
10116,2020-06-27,Alabama,1028.0,1046.0,980.0,0.0,48.0,"All causes, excluding COVID-19"
10275,2020-01-04,Alaska,89.0,114.0,93.0,0.0,0.0,"All causes, excluding COVID-19"
10276,2020-01-11,Alaska,105.0,112.0,90.0,0.0,15.0,"All causes, excluding COVID-19"
10277,2020-01-18,Alaska,99.0,115.0,94.0,0.0,5.0,"All causes, excluding COVID-19"
10278,2020-01-25,Alaska,97.0,111.0,90.0,0.0,7.0,"All causes, excluding COVID-19"
10279,2020-02-01,Alaska,85.0,111.0,89.0,0.0,0.0,"All causes, excluding COVID-19"
10280,2020-02-08,Alaska,98.0,108.0,86.0,0.0,12.0,"All causes, excluding COVID-19"
10281,2020-02-15,Alaska,91.0,107.0,85.0,0.0,6.0,"All causes, excluding COVID-19"
10282,2020-02-22,Alaska,85.0,106.0,85.0,0.0,0.0,"All causes, excluding COVID-19"
10283,2020-02-29,Alaska,86.0,109.0,86.0,0.0,0.0,"All causes, excluding COVID-19"
10284,2020-03-07,Alaska,80.0,105.0,85.0,0.0,0.0,"All causes, excluding COVID-19"
10285,2020-03-14,Alaska,95.0,106.0,85.0,0.0,10.0,"All causes, excluding COVID-19"
10286,2020-03-21,Alaska,70.0,108.0,86.0,0.0,0.0,"All causes, excluding COVID-19"
10287,2020-03-28,Alaska,85.0,108.0,86.0,0.0,0.0,"All causes, excluding COVID-19"
10288,2020-04-04,Alaska,98.0,109.0,87.0,0.0,11.0,"All causes, excluding COVID-19"
10289,2020-04-11,Alaska,83.0,108.0,87.0,0.0,0.0,"All causes, excluding COVID-19"
10290,2020-04-18,Alaska,80.0,110.0,88.0,0.0,0.0,"All causes, excluding COVID-19"
